"30.2351,-92.4061"
"30.0345,-89.9173"
"41.2915,-90.5902"
"42.2512,-88.9153"
"39.7696,-86.0953"
"38.3774,-85.8076"
"39.7006,-86.1073"
"39.8375,-86.0250"
"40.1597,-85.6717"
"39.7668,-86.1459"
"42.2914,-72.4093"
"41.9990,-71.2051"
"42.2191,-72.6295"
"41.8269,-71.3282"
"41.9279,-70.7916"
"42.3244,-71.7564"
"41.9884,-71.2930"
"42.3030,-71.6402"
"42.2820,-71.0589"
"42.1079,-72.7046"
"42.0416,-71.3047"
"42.5254,-70.8930"
"77.7777,777.7777"
"77.7777,777.7777"
"42.5975,-71.9673"
"42.1267,-72.0531"
"42.0575,-71.8784"
"42.7853,-83.3318"
"42.6260,-84.9806"
"42.0975,-83.9052"
"42.2994,-83.7891"
"19.6713,-156.0153"
"20.8898,-156.4713"
"21.3087,-157.8550"
"43.9532,-116.8123"
"43.6176,-116.9571"
"44.9898,-116.3349"
"46.5921,-116.6857"
"46.2326,-116.0800"
"43.3276,-112.5868"
"77.7777,777.7777"
"47.3364,-116.5570"
"43.7889,-116.7125"
"42.2210,-88.9904"
"38.7283,-89.5785"
"41.9035,-87.6562"
"40.6210,-89.4859"
"40.8365,-89.9659"
"41.8369,-87.6754"
"41.5575,-88.6604"
"42.2146,-88.7320"
"41.7376,-87.6251"
"41.4062,-87.6238"
"42.0546,-87.8847"
"39.2256,-88.2273"
"40.8445,-89.5430"
"39.9683,-90.2673"
"40.7432,-88.5840"
"40.6899,-90.5426"
"37.8757,-88.9327"
"42.2184,-88.5987"
"41.6096,-88.6014"
"40.8742,-90.3422"
"41.7694,-88.4018"
"41.5298,-87.8017"
"40.7396,-89.6125"
"38.4506,-89.5503"
"42.2712,-89.3002"
"41.8867,-87.6301"
"41.7799,-87.6319"
"42.0191,-87.7113"
"28.5237,-81.3255"
"26.4818,-81.7979"
"29.9733,-81.5272"
"27.7553,-81.5877"
"26.1266,-80.3620"
"28.5700,-81.4521"
"25.7345,-80.2681"
"30.7545,-85.8393"
"29.1870,-82.1032"
"25.8665,-80.3095"
"28.5006,-81.2692"
"28.8918,-81.6870"
"26.2267,-80.1448"
"26.9510,-80.0853"
"25.9253,-80.1761"
"27.7598,-82.3706"
"28.3731,-80.7550"
"27.8508,-81.9774"
"30.4798,-81.6415"
"25.7723,-80.1977"
"28.2113,-81.6400"
"27.9631,-82.4932"
"26.1176,-80.3300"
"25.5364,-80.4146"
"32.8798,-84.2548"
"30.8524,-83.2215"
"32.0443,-81.1996"
"34.0652,-84.3204"
"33.7617,-84.5653"
"34.0645,-84.6879"
"33.6433,-84.2278"
"33.5768,-84.3413"
"33.2745,-84.2910"
"33.6786,-84.6633"
"33.7115,-84.6632"
"34.3835,-85.3626"
"32.5910,-83.3746"
"33.6183,-84.3985"
"33.7664,-84.4147"
"34.4211,-83.4838"
"31.9570,-83.7809"
"32.1793,-81.4639"
"31.1126,-83.7225"
"33.8409,-84.2613"
"33.7867,-84.1628"
"33.7161,-84.5908"
"33.6418,-84.2284"
"33.3295,-83.0643"
"34.0356,-84.5345"
"33.9448,-83.5117"
"32.7040,-84.8635"
"34.2702,-85.2190"
"30.6926,-83.1292"
"34.2101,-83.9128"
"33.4486,-84.3250"
"33.6463,-83.9940"
"34.7608,-85.0018"
"32.4602,-84.9189"
"21.2985,-157.8375"
"21.3672,-158.0843"
"42.8706,-72.9040"
"37.0128,-78.8147"
"37.9619,-77.9292"
"37.1278,-82.6217"
"37.2900,-77.4239"
"37.2903,-76.5094"
"37.2675,-78.2570"
"37.5558,-77.3722"
"38.5575,-77.3244"
"39.2658,-78.0967"
"36.8972,-81.3636"
"37.1872,-80.1028"
"37.6841,-77.6693"
"36.8205,-80.8510"
"38.6311,-78.7647"
"36.5768,-81.3487"
"38.3731,-78.2615"
"38.2756,-77.5506"
"37.0660,-76.4282"
"37.1364,-80.3611"
"36.9195,-76.5113"
"39.0019,-78.3439"
"38.4297,-78.9125"
"36.6836,-80.0528"
"37.9936,-78.3467"
"37.0441,-76.3988"
"37.3995,-76.3262"
"38.7841,-77.1320"
"38.9470,-77.3394"
"47.3842,-122.6514"
"47.6571,-117.4329"
"48.4630,-122.5438"
"47.5100,-122.3551"
"47.2354,-122.4405"
"47.8628,-122.8496"
"47.2821,-122.9599"
"45.9012,-122.7990"
"47.3943,-121.3926"
"47.6719,-120.5035"
"47.4647,-122.2802"
"48.5578,-122.3511"
"46.6620,-120.5497"
"47.6472,-117.7968"
"48.5039,-121.9758"
"32.0024,-98.0531"
"30.3430,-96.9746"
